Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,,
Trang An Hotel Ha Noi,-1,4.5,"46, Hang Chao Street, Dong Da District, Hà Nội Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/de/84/5f/trang-an-hotel-ha-noi.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/14/de/84/5f/trang-an-hotel-ha-noi.jpg?w=800&h=-1&s=1 2x","Chào đón bạn đến với Trang An Hotel Ha Noi, ""Mái nhà xa"" của bạn ở Hà Nội. Trang An Hotel Ha Noi sẽ mang đến cho bạn quãng thời gian lưu trú thư giãn và dễ chịu nhất có thể. Đây cũng là lý do tại sao nhiều khách du lịch tiếp tục quay trở lại khách sạn sau nhiều năm.
Gần với một số địa danh nổi tiếng ở Hà Nội như Imperial Citadel of Thang Long (0,8 km) và Nhà Thờ Lớn (1,5 km), Trang An Hotel Ha Noi là lựa chọn lý tưởng của khách du lịch.
Các phòng tại Trang An Hotel Ha Noi cung cấp điều hòa nhiệt độ, bàn làm việc và khu ghế ngồi đưa lại sự thoải mái và thuận tiện tuyệt vời.",Số 93 trong 381 khách sạn nhỏ tại Hà Nội,,
Hanoi Capital Hotel,-1,5,"34G Hòe Nhai Hoàn Kiếm, Hà Nội 100000 Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/90/1c/69/hanoi-capital-homestay.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/90/1c/69/hanoi-capital-homestay.jpg?w=800&h=-1&s=1 2x","Hanoi Capital Homestay is located in Central Hanoi, just 500 m from Dong Xuan Market. Old City Gate is half a kilometer from the property. Free private parking is available on site. All units are air conditioned and feature a flat-screen TV. Some units include a sitting area and/or balcony. There is also a dining area and a kitchen equipped .",Số 14 trong 88 nhà khách tại Hà Nội,,
Hoian Village Villa,-1,5,"54 Hai Thuong Lan Ong, Hội An Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/b2/9b/98/hoian-village-villa.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/b2/9b/98/hoian-village-villa.jpg?w=800&h=-1&s=1 2x",Villa rất đẹp không gian sạch sẽ .chủ nhà thân thiện khung cảnh xung quanh hài hòa và tận hưởng những cơn gió mát từ cánh đồng lúa bao phủ một màu xanh bát ngát .Tôi rất hài lòng khi chọn chuyến nghĩ dưỡng của mình rất thoải mái và hài lòng tại Họian Village Villa,Số 121 trong 193 nhà khách tại Hội An,,
Diep Le Homestay,-1,5,"ĐT 20 Bố Trạch, Phong Nha 511860 Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/98/b8/17/photo1jpg.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/98/b8/17/photo1jpg.jpg?w=800&h=-1&s=1 2x","Chúng tôi ở đó chỉ một đêm nhưng gia đình rất niềm nở, họ sắp xếp vé đi tàu, vận chuyển. Ngoài ra, họ cho phép sử dụng vòi hoa sen khi chúng tôi trở lại từ tour du lịch. và ngày cuối cùng tôi để lại tiền vòm trên xe và anh chàng là anh trai của gia đình đã mang nó trở lại nhà ga. chúng tôi cảm thấy thật tuyệt vời khi sống cùng một gia đình Việt Nam",Số 2 trong 3 khách sạn nhỏ tại Phong Nha,,
Khách Sạn Cát Bà Dream,207.767 ₫,3.5,"No 226 - 1/4 Street, Thành phố Hải Phòng, Cát Bà 8431 Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/37/55/69/cat-ba-dream-hotel.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/37/55/69/cat-ba-dream-hotel.jpg?w=700&h=-1&s=1 2x","Khách sạn Cát Bà Dream là một lựa chọn tuyệt vời cho khách du lịch khi đến thăm Cát Bà, mang đến không khí dành cho gia đình cùng với những tiện nghi hữu ích cho suốt thời gian lưu trú của bạn.
Các phòng khách sạn cung cấp tv màn hình phẳng, bàn làm việc và khu ghế ngồi, và online là có thể vì wifi miễn phí có sẵn, cho phép bạn thư giãn nghỉ ngơi không phải lo lắng gì.
Khách sạn Cát Bà Dream cung cấp bàn lễ tân 24 giờ, cửa hàng quà tặng và quán cà phê. Khách đi đến khách sạn bằng phương tiện của mình có thể dùng bãi đỗ xe.",Số 2 trong 10 nhà trọ tại Cát Bà,,
Tam Coc Homestay,-1,3.5,"DTC491 Kha Luong Kha Luong, Ninh Thang, Ninh Thang 430000 Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/32/9c/9d/tam-coc-homestay.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/32/9c/9d/tam-coc-homestay.jpg?w=800&h=-1&s=1 2x","Cảnh quan thiên nhiên đẹp, môi trường trong lành, yên tĩnh, phòng đẹp và sạch sẽ bên cạnh những dãy núi đẹp và cánh đồng lúa bao la rộng lớn, đặc biệt bể bơi rất đẹp và mát mê tạo cảm giác thư thái thoải mái khi nghỉ tại đây,chúng tôi sẽ quay trở lại!",Số 1 trong 3 nhà khách tại Ninh Thang,,
Lang Ca Voi (The Whales Village) Guesthouse,-1,4,"Lane 224, Nguyen Dinh Chieu st, Phan Thiết Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/b7/96/77/lang-ca-voi-the-whales.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/b7/96/77/lang-ca-voi-the-whales.jpg?w=800&h=-1&s=1 2x","Lang Ca Voi (The Whales Village) Guesthouse là một lựa chọn tuyệt vời cho khách du lịch khi đến Phan Thiết, cung cấp không khí lãng mạn cùng với nhiều tiện nghi hữu ích cho kì nghỉ của bạn.
Các phòng khách sạn cung cấp các tiện nghi như bếp nhỏ, quầy bar mini và tủ lạnh, và khách có thể kết nối internet với wifi miễn phí được cung cấp bởi nhà khách.
Lang Ca Voi (The Whales Village) Guesthouse cung cấp nhân viên hỗ trợ khách, nhận phòng / trả phòng nhanh và bảo quản hành lý, giúp cho kỳ nghỉ của bạn trở nên dễ chịu hơn nữa. Khách sạn còn cung cấp bể bơi và tiện nghi bbq. Nếu bạn lái xe đến Lang Ca Voi (The Whales Village) Guesthouse, bãi đỗ xe có sẵn.",Số 7 trong 37 nhà khách tại Phan Thiết,,
"Thanh Van Hotel 1
Đây có phải là doanh nghiệp của quý vị không?",-1,4.5,"12 Road 7, Trung Son, Dist. 7, Thành phố Hồ Chí Minh 70000 Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/ef/e6/e9/thanh-vans-open-court.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/ef/e6/e9/thanh-vans-open-court.jpg?w=800&h=-1&s=1 2x","Hãy tự hỏi tại sao nhiều khách du lịch đã lựa chọn Thanh Van Hotel 1 khi đến Thành phố Hồ Chí Minh. Khách sạn là sự tổng hợp của những giá trị lý tưởng, sự thoải mái và thuận tiện như khung cảnh lãng mạn cùng với loạt tiện nghi được thiết kế cho những khách du lịch như bạn.
Nằm gần những địa danh yêu thích như Pháp Viện Minh Đăng Quang (2,4 km) và Binh Quoi Village (3,9 km), du khách tại Thanh Van Hotel 1 có thể dễ dàng đến thăm những điểm đến nổi tiếng này ở Thành phố Hồ Chí Minh.",Số 62 trong 612 khách sạn nhỏ tại Thành phố Hồ Chí Minh,,
The One Premium Hotel,-1,4,"29 Thủ Khoa Huân Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/09/66/9b/deluxe-twin.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/09/66/9b/deluxe-twin.jpg?w=800&h=-1&s=1 2x","Một trong những khách sạn mà mình cảm thấy hài lòng nhất từ trước đến giờ. Từ thái độ nhân viên nhiệt tình, thân thiện đến phòng ốc sạch sẽ, thoáng đãng nói chung là mình rất ưng! Khách sạn còn nằm ở trung tâm nên rất thuận tiện cho việc đi lại nữa. 5 sao cho điều này! Nếu có dịp công tác ở tp Hcm nhất định sẽ quay lại đây lần nữa",Số 63 trong 612 khách sạn nhỏ tại Thành phố Hồ Chí Minh,,
"Khách sạn Sapa Ruby
Đây có phải là doanh nghiệp của quý vị không?",-1,4.5,"25 Hoàng Liên, Sapa Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/a5/52/68/photo1jpg.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/a5/52/68/photo1jpg.jpg?w=800&h=-1&s=1 2x","Tìm kiếm một khách sạn nhỏ dành cho gia đình lý tưởng ở Sapa không phải là quá khó. Chào đón bạn đến với Khách sạn Sapa Ruby, một lựa chọn đúng đắn cho những du khách như bạn.
Gần với một số địa danh nổi tiếng ở Sapa như Quảng Trường Sapa (0,3 km) và Nhà Thờ Đá (0,3 km), Khách sạn Sapa Ruby là lựa chọn lý tưởng của khách du lịch.
Các phòng khách sạn cung cấp điều hòa nhiệt độ, tủ lạnh và bếp nhỏ, và Khách sạn Sapa Ruby làm cho việc kết nối internet trở nên dễ dàng vì wifi miễn phí có sẵn.",Số 30 trong 105 khách sạn nhỏ tại Sapa,,
Mely Wow Phú Quốc Resort,-1,4.5,"71/7 Trần Hưng Đạo Duong To Village, Dương Đông, Đảo Phú Quốc 920000 Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/71/e1/1e/oyo-164-mely-wow-resort.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/71/e1/1e/oyo-164-mely-wow-resort.jpg?w=800&h=-1&s=1 2x","Mely WOW Phú Quốc Hotel & Resort được lấy cảm hứng thiết kế từ những mái tre xa xưa của làng quê Việt Nam, tuy mộc mạc, giản dị nhưng vẫn hiện đại và đầy đủ tiện nghi.
Mely Wow nằm kế bên bãi biển Bà Kèo, cách khu chợ đêm 1km và sân bay quốc tế 9km; một vị trí vô cùng lý tưởng để du khách vừa có thể thư giãn trong không khí yên bình của biển xanh, cát vàng mà vừa có thể khám phá con người, ẩm thự",Số 25 trong 118 khách sạn nhỏ tại Đảo Phú Quốc,,
Khách Sạn Sapa Aroma,-1,4.5,"6 Đường Bậc Victoria, Sapa Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a6/b8/74/khach-s-n-sapa-aroma.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/a6/b8/74/khach-s-n-sapa-aroma.jpg?w=800&h=-1&s=1 2x","Nằm tại thị trấn Sa Pa thuộc tỉnh Lào Cai, Sapa Aroma Hotel chỉ cách Nhà thờ Đá Sa Pa và Chợ Sa Pa 3 phút tản bộ. Khách sạn có sân hiên tắm nắng và trung tâm spa đồng thời cung cấp truy cập WiFi miễn phí tại tất cả các khu vực và bản đồ thành phố miễn phí. Mỗi phòng nghỉ tại đây đều được trang bị truyền hình cáp màn hình phẳng, tủ quần áo và minibar. Phòng tắm riêng trong mỗi phòng",Số 31 trong 105 khách sạn nhỏ tại Sapa,,
"Sapa's Soul
Đây có phải là doanh nghiệp của quý vị không?",462.963 ₫,5,"Giàng Tả Chải Sử Pán, Sapa Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/e1/07/43/caption.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/e1/07/43/caption.jpg?w=800&h=-1&s=1 2x",Thank you so much for the two days we were staying with you. It felt like home. The kids could go around the house and would have wanted to stay longer. The dogs were sometimes barking a lot but was ok for us. Maybe you can let people know in advance that there are dogs living in the house. The food was great and Oanh and Tony made sure we had all we needed. I loved the mosquito nets and we would come back any time.,Số 12 trong 44 nhà khách tại Sapa,,
"Hotel Sea Breeze
Đây có phải là doanh nghiệp của quý vị không?",-1,4,"Tran Hung Dao 62a, Dương Đông, Đảo Phú Quốc KP7 Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-s/01/83/43/fa/family-room.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-s/01/83/43/fa/family-room.jpg?w=600&h=-1&s=1 2x","Ai cũng xứng đáng tận hưởng những giây phút nghỉ ngơi. Hotel Sea Breeze sẽ là một lựa chọn tuyệt vời cho những du khách đến Dương Đông tìm kiếm sự nghỉ ngơi và thư giãn. Nổi tiếng với vị trí gần các nhà hàng ngon và điểm du lịch yêu thích, Hotel Sea Breeze sẽ giúp bạn tận hưởng những gì tuyệt nhất ở Dương Đông.
Các phòng khách sạn cung cấp tv màn hình phẳng, điều hòa nhiệt độ và tủ lạnh, và Hotel Sea Breeze làm cho việc kết nối internet trở nên dễ dàng vì wifi miễn phí có sẵn.",Số 26 trong 118 khách sạn nhỏ tại Đảo Phú Quốc,,
Hung Long Homestay,-1,4.5,"147B Tran Hung Dao Street Long Beach, Dương Đông, Đảo Phú Quốc 920000 Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/9e/0d/e5/photo3jpg.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/9e/0d/e5/photo3jpg.jpg?w=800&h=-1&s=1 2x","Nếu bạn đang tìm kiếm khách sạn tư (b&b) dành cho gia đình ở Dương Đông, hãy thử nghiệm Hung Long Homestay.
Gần với những địa danh nổi tiếng ở Dương Đông như Su Muon Pagoda (2,1 km) và Cao Dai Temple (2,7 km), Hung Long Homestay là một lựa chọn lý tưởng cho khách du lịch.
Các phòng khách sạn cung cấp điều hòa nhiệt độ và bàn làm việc, và Hung Long Homestay làm cho việc kết nối internet trở nên dễ dàng vì wifi miễn phí có sẵn.",Xếp thứ 1 trong 1 khách sạn tư tại Đảo Phú Quốc,,
Les Bains de Hieu Ecolodge,-1,5,Village de Ban Hieu Việt Nam,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/c9/1b/ac/photo1jpg.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/c9/1b/ac/photo1jpg.jpg?w=800&h=-1&s=1 2x","Les Bains de Hieu Ecolodge nghe rất chuyên nghiệp, tưởng như Puluong retreat, nhưng thực sự không biết xếp vào hạng gì. - Nơi nghỉ sang trọng? Không. Đầu tư sơ sài, trong khu này không có công trình gì đáng để ngắm. - Nơi nghỉ dân dã? Không. Không phải nhà dân mà là dựng lên để kinh doanh, với người trông coi là người địa phương. Giá cả không tương xứng với giá trị mang lại. Giá gấp gần 10 lần homestay trong bản, nhưng cũng không có gì hơn, và hoàn toàn không có được trải nghiệm của homestay. Ngoài chuyện này ra thì Bản Hiếu là một nơi rất tuyệt vời với thác nước rất đẹp, vịt Cổ Lũng - đặc sản địa phương - rất ngon, thịt như thịt vịt giời.",Xếp thứ 1 trong 6 nhà nghỉ tại Tỉnh Thanh Hóa,,
The Nguyens Cafe,-1,4.5,"81/14 Nguyen Huu Cau, Thành phố Hồ Chí Minh 700000 Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/1f/3d/7b/20170111-104732-largejpg.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/1f/3d/7b/20170111-104732-largejpg.jpg?w=800&h=-1&s=1 2x","Chào đón bạn đến với The Nguyens Cafe, ""Mái nhà xa"" của bạn ở Thành phố Hồ Chí Minh. The Nguyens Cafe sẽ mang đến cho bạn quãng thời gian lưu trú thư giãn và dễ chịu nhất có thể. Đây cũng là lý do tại sao nhiều khách du lịch tiếp tục quay trở lại khách sạn sau nhiều năm.
Nằm gần những địa danh yêu thích như Dinh Độc Lập (1,4 km) và Nhà hát Thành Phố Hồ Chí Minh (2,0 km), du khách tại The Nguyens Cafe có thể dễ dàng đến thăm những điểm đến nổi tiếng này ở Thành phố Hồ Chí Minh.",Số 19 trong 125 nhà khách tại Thành phố Hồ Chí Minh,,
Little Paris Resort & Spa,1.417.228 ₫,4,"6 Huỳnh Thúc Kháng Phường Hàm Tiến, Phan Thiết 801098 Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/58/18/9c/photo5jpg.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/58/18/9c/photo5jpg.jpg?w=800&h=-1&s=1 2x","Tìm kiếm khách sạn nhỏ dành cho gia đình lý tưởng ở Phan Thiết không phải là quá khó. Chào đón bạn đến với Little Paris Resort & Spa, một lựa chọn đúng đắn cho những du khách như bạn.
Wifi miễn phí được cung cấp cho khách, và các phòng của Little Paris Resort & Spa đều có điều hòa nhiệt độ và quầy bar mini.
Trong thời gian ở đây, hãy tận hưởng những tiện nghi được cung cấp bao gồm bàn lễ tân 24 giờ, dịch vụ phòng và bảo quản hành lý. Du khách tại Little Paris Resort & Spa cũng được chào đón thử nghiệm bể bơi và phòng khách, ngay trong khách sạn. Đối với du khách có xe cộ, đỗ xe miễn phí có sẵn.",Số 14 trong 73 khách sạn nhỏ tại Phan Thiết,,
Maccas Place,-1,4.5,"31 Lac Long Quan Ward 2, Vũng Tàu 2222 Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/57/6f/de/maccas-place.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/57/6f/de/maccas-place.jpg?w=800&h=-1&s=1 2x","Ai cũng xứng đáng tận hưởng những giây phút nghỉ ngơi. Maccas Place sẽ là một lựa chọn tuyệt vời cho những du khách đến Vũng Tàu tìm kiếm sự nghỉ ngơi và thư giãn. Nổi tiếng với không khí quyến rũ, và vị trí gần các nhà hàng ngon và điểm du lịch yêu thích, Maccas Place sẽ giúp bạn tận hưởng những gì tuyệt nhất ở Vũng Tàu.
Các phòng tại Maccas Place cung cấp điều hòa nhiệt độ, quầy bar mini và tủ lạnh đưa lại sự thoải mái và thuận tiện tuyệt vời và khách có thể online với wifi miễn phí.",Số 1 trong 7 nhà trọ tại Vũng Tàu,,
Uyen's House,-1,4,"Phạm Văn Đồng Gần Chợ, Tỉnh Bà Rịa-Vũng Tàu 7404 Việt Nam","https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/79/02/0a/getlstd-property-photo.jpg?w=400&h=-1&s=1 1x,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/79/02/0a/getlstd-property-photo.jpg?w=800&h=-1&s=1 2x","Hãy tự hỏi tại sao khách du lịch đã lựa chọn Uyen's House khi đến thăm Côn Sơn. Khách sạn là sự tổng hợp của những giá trị lý tưởng, sự thoải mái và thuận tiện như những tiện nghi được thiết kế cho những du khách như bạn.
Các phòng tại Uyen's House cung cấp điều hòa nhiệt độ, bếp nhỏ và sofa đưa lại sự thoải mái và thuận tiện tuyệt vời và khách có thể online với wifi miễn phí.
Dịch vụ phòng là một trong những điểm thuận tiện có được tại nhà khách. Bữa sáng sẽ giúp chuyến đi của bạn trở nên đặc biệt hơn. Nếu bạn lái xe tới Uyen's House, đỗ xe miễn phí có sẵn.",Số 3 trong 7 nhà khách tại Côn Sơn,,
