Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_Food,
Downtown Steakhouse - Hoa Mai,-1,4.5,"09 Hoa Mai Phường 2, Phú Nhuận, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/18/85/4d/c5/flatlay-striploin-chicken.jpg,"Quán ăn rất ngon, mọi thứ từ không gian đến đồ ăn đều xuất sắc. Đặc biệt là món bò lúc lắc, và món gà buffallo rất ngạc nhiên vì đô tươi ngon và độ giòn của nó.",#477 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17764924-Reviews-Downtown_Steakhouse_Hoa_Mai-Ho_Chi_Minh_City.html,
Pasta Fresca,-1,4.5,"28 Thảo Điền Quận 2, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/19/6d/d5/95/pasta-fresca.jpg,"Đồ ăn ngon, chủ quán người Ý. Món Pasta rất ngon. Mình ghé quán cách đây 5 tháng trước. Còn bây giờ quán đã được sửa lại, nhiều thay đổi, đẹp hơn",#478 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12151782-Reviews-Pasta_Fresca-Ho_Chi_Minh_City.html,
Tomidaya,-1,4,"8A/C1 Thái Văn Lung, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0c/09/c8/77/img-20160717-194759-largejpg.jpg,"Tôi xin lỗi, nhưng tôi nghĩ rằng nó đã vượt quá giá cho súp ramen. Cơ sở sạch sẽ và dịch vụ tốt.",#479 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d7186711-Reviews-Tomidaya-Ho_Chi_Minh_City.html,
Saigon Craft Bar And Grill,-1,5,"68 Lý Long Tường Quận 7, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/27/cb/1b/29/our-fresh-cold-craft.jpg,"Không gian quán mát mẻ, đồ ăn ngon, hợp khẩu vị cùng với đa dạng Bia đi kèm. Thích nhất là nhân viên nhiệt tình, thân thiện, không cần chờ món quá lâu, rất thích hợp để tụ tập bạn bè vào cuối tuần. Bữa...Thêm",#480 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12441006-Reviews-Saigon_Craft_Bar_And_Grill-Ho_Chi_Minh_City.html,
Rat Hue Viet Restaurant,-1,4,"1-136/21 Bến Thành Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/16/01/9b/00/photo1jpg.jpg,"Tôi phải là một trong những người sành ăn đầu tiên phát hiện ra nhà hàng Rat Hue nằm sâu trong một con hẻm gần chợ trung tâm. Tôi đã từng đưa bạn bè và gia đình đến đó. Đến giờ ăn trưa, hầu như...Thêm",#481 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2097464-Reviews-Rat_Hue_Viet_Restaurant-Ho_Chi_Minh_City.html,
Bánh Cuốn Hải Nam,-1,4,"11A Cao Thắng, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/08/7d/bf/f7/banh-cuon-hai-nam.jpg,"Quán sạch đẹp , đồ ăn ngon , bữa mình có đi ăn vs gia đình nhưng quên đánh giá quá ngon xin lỗi quán ah",#482 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d4306679-Reviews-Banh_Cuon_Hai_Nam-Ho_Chi_Minh_City.html,
Nhà Hàng Healthy Farm,-1,4.5,"42 Trần Hưng Đạo, Phạm Ngũ Lão, Quận 1,, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/10/8d/4a/7c/photo5jpg.jpg,"Một nơi thuần chay thực sự đáng yêu ở trung tâm của khu vực dành cho du khách ba lô - nó rất rẻ, thức ăn đến rất nhanh và rất ngon! Bạn có thể chọn mì, rau và thịt giả thuần chay của riêng...Thêm",#484 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11890320-Reviews-Healthy_Farm_Restaurant-Ho_Chi_Minh_City.html,
Amigo Grill Restaurant,-1,4,"55-57 Nguyen Hue Boulevard District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0f/f6/e2/0b/wagyu-tenderloin.jpg,"Mình và bạn gái mình có đến Nhà hàng Amigo vì nghe bạn bè nói ở đây bò ngon lắm. Đến thì nhân viên chào đón rất niềm nở, thân thiện. Một lúc sau có bạn phục vụ lại tự giới thiệu tên là Nhân,...Thêm",#483 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d1828928-Reviews-Amigo_Grill_Restaurant-Ho_Chi_Minh_City.html,
Hoa Vien Brauhaus,-1,4,"18 bis/28 Nguyen Thi Minh Khai, District 1, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/12/3e/03/d2/xuc-xich.jpg,"Đã lâu không ghé, nay ghé lại thì rất vui. Bia thơm ngon, màu bia ủ lên men vàng hơi đục với vị houblon đắng nhẹ, sau đó là vị thơm ngọt. Các món ăn đều ngon trên trung bình. Món gan áp chảo, vẹm...Thêm",#485 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d1122156-Reviews-Hoa_Vien_Brauhaus-Ho_Chi_Minh_City.html,
Takashimaya,-1,4,"92-94 Nam Kỳ Khởi Nghĩa, Bến Nghé, Quận 1, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/12/46/47/49/takashimaya.jpg,"Trung tâm thương mại này đa phần mọi thứ đều OK nhưng điểm trừ lớn nhất đó là thái độ của nhân viên bán hàng tại tầng trệt , khu vực cổng chính đường Lê Lợi , Pasteur . Nhân viên có thái độ hơi...Thêm",#486 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10825949-Reviews-Takashimaya-Ho_Chi_Minh_City.html,
Nhà Hàng Khoái,-1,4,"16 Lê Quý Đôn Phường 6, Quận 3, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/18/c1/ec/6e/nhahangkhoai-khoairestaurant.jpg,"Là khách quen của quán, và cũng là lần thất vọng nhiều nhất mà tôi trải nghiệm. Nhân viên tư vấn món ăn và xác nhận sai thông tin. Bọn mình đi ba người đều chọn món lẩu cá bóp, sau tất cả... nhà hàng...Thêm",#487 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3166833-Reviews-Nha_Hang_Khoai-Ho_Chi_Minh_City.html,
Hungry Bunny,-1,4.5,"1 Nguyễn Cửu Vân P17, Bình Thạnh, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0f/f9/bf/40/juice-pulled-pork-burger.jpg,"hôm nay thèm burger lại vô tình đi ngang qua tiệm này mới mở nên liều mạng ghé vào xem sao. Burger rất ngon, miếng thịt bò rất mềm và thơm, lại rất vừa. Rau và các thứ ăn kèm rất tươi và hợp. Mình...Thêm",#488 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12639645-Reviews-Hungry_Bunny-Ho_Chi_Minh_City.html,
Birdie Club,-1,5,"7A Le Cong Kieu Street, Nguyen Thai Binh ward District 1, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/26/c8/6d/caption.jpg,Quán vừa có đồ ăn ngon và nước uống cũng đặc biệt Bartender vừa dễ thương lại thân thiện Nhiều món ăn được chế biến đúng chuẩn của nhật nên rất ngon Và đặc biệt ở đây còn có khu vực để chơi golf cực...Thêm,#489 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12971319-Reviews-Birdie_Club-Ho_Chi_Minh_City.html,
SEN VEGAN HOUSE,-1,5,"93-95 Phó Đức Chính Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/18/45/fe/bc/sweet-sour-soup.jpg,"Quán rộng rãi, nằm ngay sát chợ Bến Thành. Rất tiện lợi cho những ai hoặc những nhóm bạn\gia đình muốn ăn chay, đặc biệt là vào những ngày chay. Qau1n bày trí nhẹ nhàng, thoáng đảng; chỗ ngồi rộng rãi, có tiếng nhạc du...Thêm",#490 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d17713504-Reviews-Sen_Vegan_House-Ho_Chi_Minh_City.html,
Phê - Street Cocktail,-1,5,"34 MẠC THỊ BƯỞI STREET, BẾN NGHÉ WARD, DISTRICT 1, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/24/ad/ff/1e/caption.jpg,"một quán lề đường chuyên về cocktail và các loại trà trái cây, giá khá rẻ so với mặt bằng và chất lượng",#491 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d24131453-Reviews-Phe_Street_Cocktail-Ho_Chi_Minh_City.html,
Nhà hàng Buddha Chay,-1,4.5,"31 Đặng Tất, P. Tân Định, Q.1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/15/12/a7/25/large-and-clean-space.jpg,"thật sự thất vọng hồi trc đi vì hâm mộ cô PN nên dù có dở thì vẫn đánh giá 3 sao nhưng giờ thì đ bực mình thật không gian quán chật, ồn mùi thức ăn tùm lum món ăn thì được nhưng quá...Thêm",#492 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8439394-Reviews-Buddha_Chay-Ho_Chi_Minh_City.html,
Mr. Singh Indian Restaurant,-1,4.5,"152 Nguyễn Văn Hưởng, Q.2, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/18/e5/4d/bd/indian-biryani-rice.jpg,"Điều này nghe có vẻ kỳ lạ, nhưng Gà Tandoori là món bbq nếm thử kiểu Mỹ chân thực nhất mà tôi từng có ở Châu Á. Hương khói hoàn hảo. Bất cứ ai hút thịt để kiếm sống đều cần phải đi và nếm...Thêm",#493 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d6612049-Reviews-Mr_Singh_Indian_Restaurant-Ho_Chi_Minh_City.html,
Quán Bụi Central,-1,4.5,"1B Ngô Văn Năm Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/28/cd/ab/c3/3l7ugeq-quan-b-i-central.jpg,"Mõi lần đến quán mình đều gọi những món quen thuộc thường hay đến ăn,như món canh cua rau đay và dùng với món tép rang ăn cùng với cơm trắng thì ngon còn gì bằng sẽ đến ủng hộ quá tiếp",#494 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d15609350-Reviews-Quan_Bui_Central-Ho_Chi_Minh_City.html,
Nhà hàng Rogue Sài Gòn,-1,4.5,"Số 13 Pasteur, P. Nguyễn Thái Bình, Q.1 Tầng 2, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0d/39/8d/96/king-size-jenga-set.jpg,Nơi thú vị với bia thủ công và các loại cocktail cổ điển. Họ không có bất kỳ loại cocktail đặc biệt nào của riêng mình nhưng bia thủ công họ phục vụ thì tuyệt vời.,#495 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10767282-Reviews-Rogue_Saigon-Ho_Chi_Minh_City.html,
Mango Tree,-1,4.5,"42 Nguyen Hue, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/8d/53/d7/mango-shaved-ice.jpg,Có một ly sinh tố xoài tuyệt vời ở đây trong khi ngồi trên ban công và nhìn thế giới trôi qua trong một cơn mưa. Nhân viên có thể nói tiếng Anh và rất dễ chịu. Chắc chắn giá trị của chuyến đi lên...Thêm,#497 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d9739795-Reviews-Mango_Tree-Ho_Chi_Minh_City.html,
Baozi,-1,4,"165 Nguyễn Thái Học, Quận 1 District 1, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/0d/e0/c0/c5/img-20161213-134631-largejpg.jpg,Không gian đẹp Đồ ăn ngon nhưng chưa xuất sắc lắm Phục vụ nhanh hihi Vẫn tới thường xuyên vì thích đồ ăn ở đây,#496 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d11549418-Reviews-Baozi-Ho_Chi_Minh_City.html,
Bandido Saigon - Tacos & Tequila,-1,5,"24Bis Đông Du Bến Nghé, Quận 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1c/69/70/56/20201210-123357-largejpg.jpg,"Tôi đã ở hôm qua trong một con hẻm nhỏ ở trung tâm thành phố TP.HCM ở D 1. Ở đó, chúng tôi đã lên tầng 1 và chúng tôi ngay lập tức ở Mexico. Thiết kế rất chân thực và đầy màu sắc. Với...Thêm",#498 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d19857081-Reviews-Bandido_Saigon_Tacos_Tequila-Ho_Chi_Minh_City.html,
C's Steakhouse Saigon,-1,4.5,"50 Trương Định, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/26/fc/35/18/c-s-steakhouse-saigon.jpg,"- Nhà hàng vibe bí ẩn, huyền bí lên hình đồ ăn đẹp, nhạc nhẹ khá chill - Nhân viên phục vụ thân thiện chu đáo, tận tình, bếp làm đồ ăn ngon, bếp mở nên khách đi vào có thể quan sát bếp -...Thêm",#500 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25120927-Reviews-C_s_Steakhouse_Saigon-Ho_Chi_Minh_City.html,
Zeroism - Vegan Café & Store,-1,5,"50 Nguyễn Cừ, Thao Dien, District 2, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/1c/37/a5/a7/the-cheeese-sandwich.jpg,Kiểu Việt,#458 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d21295196-Reviews-Zeroism_Vegan_Cafe_Store-Ho_Chi_Minh_City.html,
Nhà Hàng Hàn Quốc Meat & Meet BBQ Container,-1,4,"08 Lê Thị Riêng, Phường Bến Thành, Q1, Thành phố Hồ Chí Minh Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/11/27/01/d6/korean-spicy-sauce-pok.jpg,"- Thịt nướng Hàn Quốc chổ này khá ổn, nhân viên cũng nhiệt tình nhưng có thể do lúc mình tới dùng bữa nhà hàng hơi đông nên khi thay vĩ nướng phải đợi 1 tí. Nhưng xét về đồ ăn thì có thể đánh...Thêm",#501 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d12245392-Reviews-Meat_Meet_Korean_BBQ_Container_Restaurant-Ho_Chi_Minh_City.html,
Pho Muslim,-1,4.5,"505 Trần Hưng Đạo, Phường 14, Quận 5, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/12/dc/51/ef/photo0jpg.jpg,"Bản chất của ẩm thực đường phố Việt Nam. Nước dùng flavoursome dày cho phở. Cặp mà với bánh mi. Quan trọng nhất, cơ hội cho người Hồi giáo thưởng thức khi thức ăn được phục vụ đều là Halal. Chủ sở hữu, Zaki rất...Thêm",#502 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d2427140-Reviews-Pho_Muslim-Ho_Chi_Minh_City.html,
Al Fresco's Mac Dinh Chi,-1,4,"21 Mac Dinh Chi District 1, Thành phố Hồ Chí Minh 70000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-p/09/d9/65/54/al-fresco-s.jpg,"Combo đồ ăn tại đây có giá cả phù hợp, chất lượng đồ ăn ngon. Riêng về phục vụ thì còn khá kém. Nhân viên chưa thuộc thực đơn để tư vấn cho khách hoặc không muốn tư vấn, khi tôi hỏi có combo nào...Thêm",#503 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d3588854-Reviews-Al_Fresco_s_Mac_Dinh_Chi-Ho_Chi_Minh_City.html,
Pizza 4P's Xuan Thuy,-1,4.5,"48/01 Xuân Thủy Phường Thảo Điền, Quận 2, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/19/eb/6e/be/the-ambience-of-pizza.jpg,"Nhân viên phục vụ tốt, món ăn ngon, không quá mắc, phục vụ chu đáo, tận tình, sạch sẽ,gọn gàng, ngăn nấpThêm",#504 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d16744806-Reviews-Pizza_4P_s_Xuan_Thuy-Ho_Chi_Minh_City.html,
"Big Pig Bar - BBQ - Beer (46 Truong Son, Tan Binh)",-1,4,"46 Trường Sơn P.2, Tân Bình, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/15/ac/66/54/cozy-space.jpg,Saw các đánh giá. nhìn chung chúng không tệ đến mức chúng tôi quyết định ăn tối ở đây trước chuyến bay. bạn gái của tôi đã gọi cơm hải sản và tôi đã gọi món phô mai. bánh phô mai của tôi trông tuyệt...Thêm,#563 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d14916434-Reviews-Big_Pig_Bar_BBQ_Beer_46_Truong_Son_Tan_Binh-Ho_Chi_Minh_City.html,
Bánh Mì 362,-1,4,"Nguyễn Đức Cảnh Mỹ Khánh, Quận 7, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/19/66/94/c1/banh-mi-362.jpg,"Mình và bạn ghé mua bánh mì 362 thường xuyên, bánh mì mùi vị rất thơm, nhân rất nhiều nha mọi người, ăn vừa no cho buổi sáng nha mọi người, giá 1 ổ 35k, các loại khác giá 25-30k. Sẽ ghé ăn nhiều nhiều...Thêm",#505 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d8609071-Reviews-Banh_Mi_362-Ho_Chi_Minh_City.html,
The Fish Sauce,-1,4,"41 Lê Duẩn, Quận 1 Sân Thượng, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/12/6a/c2/e3/the-atmosphere-in-the.jpg,-1,#506 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d10721058-Reviews-The_Fish_Sauce-Ho_Chi_Minh_City.html,
LOOP 1 - Cocktail Bar & Kitchen,-1,5,"1st Floor, 39 Ly Tu Trong, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/28/18/8a/3b/a-random-night.jpg,"Quán view đẹp, nhân viên nhiệt tình, cocktail ngon, pha đúng gu của khách. Nhạc chill hợp với không khí của quán ❤️",#507 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25241067-Reviews-LOOP_1_Cocktail_Bar_Kitchen-Ho_Chi_Minh_City.html,
Above Sky Bar,-1,5,"19th Floor, Liberty Central Citypoint Hotel 59-61, Pasteur Street, Ben Nghe, District 1, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/26/d5/69/c3/caption.jpg,"Kiểu Mỹ, Kiểu Á, Kiểu Việt",#475 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d23960014-Reviews-Above_Sky_Bar-Ho_Chi_Minh_City.html,
Quán Ngon - Bún chả Hà Nội,-1,5,"209 De Tham, Thành phố Hồ Chí Minh 700000 Việt Nam",https://media-cdn.tripadvisor.com/media/photo-s/26/94/9c/70/caption.jpg,"Kiểu Á, Cửa hàng thức ăn ngon, Bản địa",#509 trên 3.735 nhà hàng ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Restaurant_Review-g293925-d25064646-Reviews-Quan_Ngon_Hanoi_bun_cha-Ho_Chi_Minh_City.html,
